list_name,name,label,region,zone,woreda
choices_kebele,100502888009,Dobena Bati,10,1005,100502
choices_kebele,100502888010,Shale Washo,10,1005,100502
choices_kebele,100502888011,Ajera,10,1005,100502
choices_kebele,100502888012,Dobo Bedeno,10,1005,100502
choices_kebele,100502888013,Ashute Burako,10,1005,100502
choices_kebele,100502888014,Goflala,10,1005,100502
choices_kebele,100502888015,Dacha Gisila,10,1005,100502
choices_kebele,100502888016,Asano Dugdarera,10,1005,100502
choices_kebele,100502888017,Danecho Mukre,10,1005,100502
choices_kebele,100502888018,Arat Ber,10,1005,100502
choices_kebele,100502888019,Anshabeso,10,1005,100502
choices_kebele,100502888020,Arat Ber Mukre,10,1005,100502
choices_kebele,100502888021,Kertefa Gibato,10,1005,100502
choices_kebele,100502888022,Seda Berengo,10,1005,100502
choices_kebele,100502888023,Ilos Dori,10,1005,100502
choices_kebele,100502888024,Weger Urdubo,10,1005,100502
choices_kebele,100502888025,Wacho Denka,10,1005,100502
choices_kebele,100504888001,Seda Gora,10,1005,100504
choices_kebele,100504888002,Balo Keriso,10,1005,100504
choices_kebele,100504888003,Misrak Eyekuche,10,1005,100504
choices_kebele,100504888004,Debub Goto,10,1005,100504
choices_kebele,100504888005,Semen Goto,10,1005,100504
choices_kebele,100504888006,Goto Wacho,10,1005,100504
choices_kebele,100504888007,Unama Duge,10,1005,100504
choices_kebele,100504888008,Luke Faka,10,1005,100504
choices_kebele,100505888001,Wetanbo Baliche,10,1005,100505
choices_kebele,100505888002,Shanka Tufa,10,1005,100505
choices_kebele,100505888003,Lanfuro Gebaba,10,1005,100505
choices_kebele,100505888004,Meja Tora,10,1005,100505
choices_kebele,100505888005,Kikora,10,1005,100505
choices_kebele,100505888006,Warsha Shanka,10,1005,100505
choices_kebele,100505888007,Wotembo Gobe,10,1005,100505
choices_kebele,100505888008,Meded Kusaye,10,1005,100505
choices_kebele,100505888009,Girar Wergise,10,1005,100505
choices_kebele,100505888010,Amche,10,1005,100505
choices_kebele,100505888011,Luke Kudusa,10,1005,100505
choices_kebele,100505888012,Wonte Sostoro,10,1005,100505
choices_kebele,100505888013,Rephe,10,1005,100505
choices_kebele,100505888014,Rephe Chefana,10,1005,100505
choices_kebele,100505888015,Meded Gagebo,10,1005,100505
choices_kebele,100505888016,Wonte Lola,10,1005,100505
choices_kebele,100505888017,Wonte Doye,10,1005,100505
choices_kebele,100507888001,Archuma Gola,10,1005,100507
choices_kebele,100507888002,Archuma Wonte,10,1005,100507
choices_kebele,100507888003,Wonte Bodite,10,1005,100507
choices_kebele,100507888004,Girinzila Shofode,10,1005,100507
choices_kebele,100507888005,Shofode Debar,10,1005,100507
choices_kebele,100507888006,Girinzila Gogilo,10,1005,100507
choices_kebele,100507888007,Edeneba Agawo,10,1005,100507
choices_kebele,100507888008,Saso Koshame,10,1005,100507
choices_kebele,100508888001,Gale,10,1005,100508
choices_kebele,100508888002,Koro Chimo,10,1005,100508
choices_kebele,100508888003,Gola Kure,10,1005,100508
choices_kebele,100508888004,Wanja Shola,10,1005,100508
choices_kebele,100508888005,Golo Cheba,10,1005,100508
choices_kebele,100508888006,Ebot Tirora,10,1005,100508
choices_kebele,100508888007,Dube Godebano,10,1005,100508
choices_kebele,100508888008,Ebot,10,1005,100508
choices_kebele,100508888009,Gete Kutiyo,10,1005,100508
choices_kebele,100508888010,Jigena Lasho,10,1005,100508
choices_kebele,100508888011,Metaya Dange,10,1005,100508
choices_kebele,100508888012,Nadugne Lola,10,1005,100508
choices_kebele,100508888013,Inkat Agam,10,1005,100508
choices_kebele,100508888014,Nadugne Agamo,10,1005,100508
choices_kebele,100511888001,Angamo Yede,10,1005,100511
choices_kebele,100511888002,Brihan Kitkita,10,1005,100511
choices_kebele,100511888003,Worabet Shama,10,1005,100511
choices_kebele,100511888004,Tode Temeda,10,1005,100511
choices_kebele,100511888005,Wacho Obiso,10,1005,100511
choices_kebele,100511888006,Merebo Kal Kal,10,1005,100511
choices_kebele,100511888007,Ambericho Gimba,10,1005,100511
choices_kebele,100511888008,Ambericho Achamo,10,1005,100511
choices_kebele,100511888009,Demeke,10,1005,100511
choices_kebele,100511888010,Bilawanja,10,1005,100511
choices_kebele,100512888001,Shemo Abecho,10,1005,100512
choices_kebele,100512888002,Adazer Abecho,10,1005,100512
choices_kebele,100512888003,Adazer Shebel,10,1005,100512
choices_kebele,100512888004,Goda,10,1005,100512
choices_kebele,100512888005,Lay Adazer,10,1005,100512
choices_kebele,100512888006,Mehal Adazer,10,1005,100512
choices_kebele,100512888007,Lay Uminan,10,1005,100512
choices_kebele,100512888008,Tach Uminan,10,1005,100512
choices_kebele,100512888009,Kember Shemo,10,1005,100512
choices_kebele,100512888010,Darawut,10,1005,100512
choices_kebele,100512888011,Dodo,10,1005,100512
choices_kebele,100512888012,Weleya,10,1005,100512
choices_kebele,100512888013,Wero,10,1005,100512
choices_kebele,100512888014,Emezhar,10,1005,100512
choices_kebele,100512888015,Tach Adazer,10,1005,100512
choices_kebele,100512888016,Azer Kalkal,10,1005,100512
choices_kebele,100513888001,Mirab Mugo,10,1005,100513
choices_kebele,100513888002,Mehal Mugo,10,1005,100513
choices_kebele,100513888003,Semen Mugo,10,1005,100513
choices_kebele,100513888004,Mugo Terara,10,1005,100513
choices_kebele,100513888005,Bilalo,10,1005,100513
choices_kebele,100513888006,Anfar,10,1005,100513
choices_kebele,100513888007,Gomra,10,1005,100513
choices_kebele,100513888008,Gedamo,10,1005,100513
choices_kebele,100513888009,Jeramo Senboye,10,1005,100513
choices_kebele,100513888010,Duna G/Mahber,10,1005,100513
choices_kebele,100513888011,Jiro,10,1005,100513
choices_kebele,100513888012,Weger Gunjibil,10,1005,100513
choices_kebele,100513888013,Willo Lera,10,1005,100513
choices_kebele,100513888014,Kecha Chumeta,10,1005,100513
choices_kebele,100513888015,Demela Debey Bira,10,1005,100513
choices_kebele,100513888016,Kede,10,1005,100513
choices_kebele,100513888017,Demela Oda Edo,10,1005,100513
choices_kebele,100514888001,Deneb,10,1005,100514
choices_kebele,100514888002,Enjamo Gurbeye,10,1005,100514
choices_kebele,100514888003,Getem Gurbeye,10,1005,100514
choices_kebele,100514888004,Getem,10,1005,100514
choices_kebele,100514888005,Jejebicho Lemlem,10,1005,100514
choices_kebele,100514888006,Jejebicho Seyato,10,1005,100514
choices_kebele,100514888007,Menzo Seyato,10,1005,100514
choices_kebele,100514888008,Getem Ziko,10,1005,100514
choices_kebele,100514888009,Enjamo Gutancho,10,1005,100514
choices_kebele,100514888010,Adash Ziko,10,1005,100514
choices_kebele,100514888011,Menzo,10,1005,100514
choices_kebele,100514888012,Worabe Sinbita,10,1005,100514
choices_kebele,100514888013,Weteta,10,1005,100514
choices_kebele,100514888014,Menzo Feten,10,1005,100514
choices_kebele,100514888015,Feten,10,1005,100514
choices_kebele,100514888016,Tach Kemo,10,1005,100514
choices_kebele,100514888017,Lay Kemo,10,1005,100514
choices_kebele,100514888018,Gutancho,10,1005,100514
choices_kebele,100514888019,Kore,10,1005,100514
choices_kebele,100514888020,Barcho,10,1005,100514
choices_kebele,100514888021,Barcho Kulufo,10,1005,100514
choices_kebele,100514888022,Jata,10,1005,100514
choices_kebele,100514888023,Regdina Kore,10,1005,100514
choices_kebele,100514888024,Bonosha,10,1005,100514
choices_kebele,100514888025,Kulufo Shadger,10,1005,100514
choices_kebele,100514888026,Regdina,10,1005,100514
choices_kebele,100602888001,Andegna Tuka,10,1006,100602
choices_kebele,100602888002,Huletegna Tuka,10,1006,100602
choices_kebele,100602888003,Tefochufo,10,1006,100602
choices_kebele,100602888004,Huletegna Tefo,10,1006,100602
choices_kebele,100602888005,Rukenene Tefo,10,1006,100602
choices_kebele,100602888006,Andegna Tefo,10,1006,100602
choices_kebele,100602888007,Girme,10,1006,100602
choices_kebele,100602888008,Yambo,10,1006,100602
choices_kebele,100602888009,Huletegna Ansha,10,1006,100602
choices_kebele,100602888010,Gofesa,10,1006,100602
choices_kebele,100602888011,Kunche Yeye,10,1006,100602
choices_kebele,100602888012,Andegna Ansha,10,1006,100602
choices_kebele,100602888013,Yeye,10,1006,100602
choices_kebele,100602888014,Shewako,10,1006,100602
choices_kebele,100602888015,Sinkele Bitana,10,1006,100602
choices_kebele,100602888016,Felka,10,1006,100602
choices_kebele,100602888017,Huletegna Mekala,10,1006,100602
choices_kebele,100602888018,Meja,10,1006,100602
choices_kebele,100603888001,Tachignaw Arsho,10,1006,100603
choices_kebele,100603888002,Layignaw Arsho,10,1006,100603
choices_kebele,100603888003,Mirab Gortancho,10,1006,100603
choices_kebele,100603888004,Misrak Gortancho,10,1006,100603
choices_kebele,100603888005,Gerema,10,1006,100603
choices_kebele,100603888006,Muda Dinokosa,10,1006,100603
choices_kebele,100603888007,Muda Wishamo,10,1006,100603
choices_kebele,100603888008,Eloleka,10,1006,100603
choices_kebele,100603888009,Layignaw Bedene,10,1006,100603
choices_kebele,100603888010,Tachignaw Bedene,10,1006,100603
choices_kebele,100603888011,Muda Meyafa,10,1006,100603
choices_kebele,100603888012,Alem Tena,10,1006,100603
choices_kebele,100603888013,Habibo Furana,10,1006,100603
choices_kebele,100603888014,Sorge Dargosa,10,1006,100603
choices_kebele,100603888015,Ayimale,10,1006,100603
choices_kebele,100603888016,Hamata,10,1006,100603
choices_kebele,100603888017,Layignaw Lenda,10,1006,100603
choices_kebele,100603888018,Kufe,10,1006,100603
choices_kebele,100603888019,Huletegna Mekala,10,1006,100603
choices_kebele,100603888020,Andegna Mekala,10,1006,100603
choices_kebele,100603888021,Sheke Tena Weldia,10,1006,100603
choices_kebele,100603888022,Asore,10,1006,100603
choices_kebele,100603888023,Andegna Ashoka,10,1006,100603
choices_kebele,100603888024,Huletegna Ashoka,10,1006,100603
choices_kebele,100701888001,Forkose,10,1007,100701
choices_kebele,100701888002,Anijama Anitata,10,1007,100701
choices_kebele,100701888003,Ololicho,10,1007,100701
choices_kebele,100701888004,Ushusha Bonka,10,1007,100701
choices_kebele,100701888005,Sasokota Geja,10,1007,100701
choices_kebele,100701888006,Gidasha,10,1007,100701
choices_kebele,100701888007,Ushusha Batara,10,1007,100701
choices_kebele,100701888008,Borara,10,1007,100701
choices_kebele,100701888009,Fugeja,10,1007,100701
choices_kebele,100701888010,Dima,10,1007,100701
choices_kebele,100701888011,Tinika,10,1007,100701
choices_kebele,100701888012,Duna Gemedo,10,1007,100701
choices_kebele,100702888001,Megacho,10,1007,100702
choices_kebele,100702888002,Tetema,10,1007,100702
choices_kebele,100702888003,Muma,10,1007,100702
choices_kebele,100702888004,Omochra,10,1007,100702
choices_kebele,100702888005,Checho,10,1007,100702
choices_kebele,100702888006,Soda,10,1007,100702
choices_kebele,100702888007,Sidema,10,1007,100702
choices_kebele,100702888008,Olawa,10,1007,100702
choices_kebele,100702888009,Ereramo,10,1007,100702
choices_kebele,100702888010,Wercho,10,1007,100702
choices_kebele,100702888011,Awesa,10,1007,100702
choices_kebele,100702888012,Halelichobero,10,1007,100702
choices_kebele,100702888013,Dangamesalcho,10,1007,100702
choices_kebele,100702888014,Gesedakodada,10,1007,100702
choices_kebele,100702888015,Astekerker,10,1007,100702
choices_kebele,100702888016,Amborogoynana,10,1007,100702
choices_kebele,100702888017,Olawamogonamo,10,1007,100702
choices_kebele,100702888018,Hadera,10,1007,100702
choices_kebele,100704888001,2 Ole,10,1007,100704
choices_kebele,100704888002,Adeanna Ole,10,1007,100704
choices_kebele,100704888003,Oride Bobicho,10,1007,100704
choices_kebele,100704888004,Satara,10,1007,100704
choices_kebele,100704888005,Wogano,10,1007,100704
choices_kebele,100704888006,Shodirana Honana,10,1007,100704
choices_kebele,100704888007,Bukuro Salata,10,1007,100704
choices_kebele,100704888008,Arara Ogaro,10,1007,100704
choices_kebele,100704888009,Arara,10,1007,100704
choices_kebele,100704888010,Wonido,10,1007,100704
choices_kebele,100704888011,Adeanna,10,1007,100704
choices_kebele,100704888012,Tach Gana,10,1007,100704
choices_kebele,100704888013,Mahal Ghana,10,1007,100704
choices_kebele,100704888014,Gorixa,10,1007,100704
choices_kebele,100704888015,Bole,10,1007,100704
choices_kebele,100704888016,Wabeto,10,1007,100704
choices_kebele,100704888017,Misa,10,1007,100704
choices_kebele,100704888018,Wara,10,1007,100704
choices_kebele,100704888019,Wabo,10,1007,100704
choices_kebele,100704888020,Sage,10,1007,100704
choices_kebele,100704888021,Lambuda,10,1007,100704
choices_kebele,100704888022,Olawicho Kebele,10,1007,100704
choices_kebele,100705888001,Siko,10,1007,100705
choices_kebele,100705888002,Era Gemedo,10,1007,100705
choices_kebele,100705888003,Bokomura,10,1007,100705
choices_kebele,100705888004,Kunafa,10,1007,100705
choices_kebele,100705888005,Shiro,10,1007,100705
choices_kebele,100705888006,Dilbara,10,1007,100705
choices_kebele,100705888007,Morsito Geberemahiber,10,1007,100705
choices_kebele,100705888008,Tula,10,1007,100705
choices_kebele,100705888009,Mar Betamba,10,1007,100705
choices_kebele,100705888010,Sutemba,10,1007,100705
choices_kebele,100705888011,Ashiwala Wato,10,1007,100705
choices_kebele,100705888012,Ashiwala Wache,10,1007,100705
choices_kebele,100705888013,Guna Bonochora,10,1007,100705
choices_kebele,100705888014,Biuma,10,1007,100705
choices_kebele,100705888015,Dengabura Segamo,10,1007,100705
choices_kebele,100705888016,Abushura,10,1007,100705
choices_kebele,100705888017,Semen Wasgebeta,10,1007,100705
choices_kebele,100705888018,Lenchicho,10,1007,100705
choices_kebele,100705888019,Santo Ambeka,10,1007,100705
choices_kebele,100705888020,Hage,10,1007,100705
choices_kebele,100705888021,Debub Wasgebeta,10,1007,100705
choices_kebele,100706888001,Layignawugana,10,1007,100706
choices_kebele,100706888002,Bukunachachayenicho,10,1007,100706
choices_kebele,100706888003,Goratume,10,1007,100706
choices_kebele,100706888004,Lambuda,10,1007,100706
choices_kebele,100706888005,Bobicho,10,1007,100706
choices_kebele,100706888006,Masbira,10,1007,100706
choices_kebele,100706888007,Kidigisa,10,1007,100706
choices_kebele,100706888008,Shurmo,10,1007,100706
choices_kebele,100706888009,Shurmodacho,10,1007,100706
choices_kebele,100706888010,Dijodemala,10,1007,100706
choices_kebele,100706888011,Kalisha,10,1007,100706
choices_kebele,100706888012,Dubancho,10,1007,100706
choices_kebele,100706888013,Debubebelesa,10,1007,100706
choices_kebele,100706888014,Semenbelesa,10,1007,100706
choices_kebele,100706888015,Anabelesa,10,1007,100706
choices_kebele,100706888016,Amibicho Gode,10,1007,100706
choices_kebele,100706888017,Senalisana,10,1007,100706
choices_kebele,100706888018,Ajotaisa,10,1007,100706
choices_kebele,100706888019,Tachignawuambicho,10,1007,100706
choices_kebele,100706888020,Layignawukode,10,1007,100706
choices_kebele,100706888021,Tachignawukode,10,1007,100706
choices_kebele,100706888022,Lisanakusa,10,1007,100706
choices_kebele,100706888023,Hayise,10,1007,100706
choices_kebele,100706888024,Shechanaroma,10,1007,100706
choices_kebele,100706888025,Lereba,10,1007,100706
choices_kebele,100706888026,Huletegnaomo,10,1007,100706
choices_kebele,100706888027,Andegnaomoshora,10,1007,100706
choices_kebele,100706888028,Sedamamardunicho,10,1007,100706
choices_kebele,100706888029,Mesenabako,10,1007,100706
choices_kebele,100706888030,Digiba,10,1007,100706
choices_kebele,100706888031,Jawe,10,1007,100706
choices_kebele,100706888032,Ashekubaega,10,1007,100706
choices_kebele,100706888033,Alela,10,1007,100706
choices_kebele,100708888002,Shashagimiba1,10,1007,100708
choices_kebele,100708888003,Dulanichobelela,10,1007,100708
choices_kebele,100708888004,Chinigo,10,1007,100708
choices_kebele,100708888005,Bilagala,10,1007,100708
choices_kebele,100708888006,Menitoakebala,10,1007,100708
choices_kebele,100708888007,Demalabalibula,10,1007,100708
choices_kebele,100708888008,Banidalichokomobota,10,1007,100708
choices_kebele,100708888009,Banidalichofatae,10,1007,100708
choices_kebele,100708888011,Mirabanalemmo,10,1007,100708
choices_kebele,100708888012,Misirak Ana,10,1007,100708
choices_kebele,100708888013,Homagara,10,1007,100708
choices_kebele,100708888014,Senifewasala,10,1007,100708
choices_kebele,100708888015,Layignawukebecho,10,1007,100708
choices_kebele,100708888016,Amibichobelaye,10,1007,100708
choices_kebele,100708888017,Misirakikebecho,10,1007,100708
choices_kebele,100708888018,Anatigo,10,1007,100708
choices_kebele,100708888019,Semendarisha,10,1007,100708
choices_kebele,100708888020,Debubdarisha,10,1007,100708
choices_kebele,100708888021,Wogilaabera,10,1007,100708
choices_kebele,100708888022,Mirabhomma,10,1007,100708
choices_kebele,100710888001,Biramorakamo,10,1007,100710
choices_kebele,100710888002,Doishabelaye,10,1007,100710
choices_kebele,100710888003,Doishaambaricho,10,1007,100710
choices_kebele,100710888004,Deneba,10,1007,100710
choices_kebele,100710888005,Hulesifa,10,1007,100710
choices_kebele,100710888006,Doishagola,10,1007,100710
choices_kebele,100710888007,Bachagola,10,1007,100710
choices_kebele,100710888008,Musagesahablera,10,1007,100710
choices_kebele,100710888009,Musagesashiro,10,1007,100710
choices_kebele,100710888010,Ajachoboyo,10,1007,100710
choices_kebele,100710888011,Shamoboyo,10,1007,100710
choices_kebele,100710888012,Amarkebashamo,10,1007,100710
choices_kebele,100710888013,Suta,10,1007,100710
choices_kebele,100710888014,Golichoboyo,10,1007,100710
choices_kebele,100710888015,Jemaya,10,1007,100710
choices_kebele,100710888016,Shamisajemaya,10,1007,100710
choices_kebele,100710888017,Shamisamise,10,1007,100710
choices_kebele,100710888018,Dada,10,1007,100710
choices_kebele,100710888019,Shamisagimbichu,10,1007,100710
choices_kebele,100710888020,Layignawgimbichu,10,1007,100710
choices_kebele,100710888021,Tachignawgimbichu,10,1007,100710
choices_kebele,100710888022,Hoyawa,10,1007,100710
choices_kebele,100710888023,Ushgola,10,1007,100710
choices_kebele,100710888024,Afitoaturancho,10,1007,100710
choices_kebele,100710888025,Urbechaantata,10,1007,100710
choices_kebele,100710888026,Mololicho,10,1007,100710
choices_kebele,100710888027,Bidika,10,1007,100710
choices_kebele,100710888028,Jaloadancho,10,1007,100710
choices_kebele,100710888029,Hirkofofo,10,1007,100710
choices_kebele,100712888001,Ajebaborara,10,1007,100712
choices_kebele,100712888002,Weraboshera,10,1007,100712
choices_kebele,100712888003,Ajebachalifo,10,1007,100712
choices_kebele,100712888004,Ajabaelele,10,1007,100712
choices_kebele,100712888005,Jarisokutube,10,1007,100712
choices_kebele,100712888006,Mehaljariso,10,1007,100712
choices_kebele,100712888007,Jarisohadana,10,1007,100712
choices_kebele,100712888008,Buligita,10,1007,100712
choices_kebele,100712888009,Gerbuligita,10,1007,100712
choices_kebele,100712888010,Weragere,10,1007,100712
choices_kebele,100712888011,Banitawosan,10,1007,100712
choices_kebele,100712888012,Anidegnachefa,10,1007,100712
choices_kebele,100712888013,Huletegnachefa,10,1007,100712
choices_kebele,100712888014,Anidegnakeraniso,10,1007,100712
choices_kebele,100712888015,Huletegnakeraniso,10,1007,100712
choices_kebele,100712888016,Gaigera,10,1007,100712
choices_kebele,100712888017,Edoo,10,1007,100712
choices_kebele,100712888018,Lenidaa,10,1007,100712
choices_kebele,100712888019,Tikareamibesaa,10,1007,100712
choices_kebele,100712888020,Anidegnaamiburise,10,1007,100712
choices_kebele,100712888021,Tikarekokare,10,1007,100712
choices_kebele,100712888022,Huletegnaamiburise,10,1007,100712
choices_kebele,100712888023,Lekole,10,1007,100712
choices_kebele,100712888024,Mehalkoriga,10,1007,100712
choices_kebele,100712888025,Korigabashilo,10,1007,100712
choices_kebele,100713888001,Abuka,10,1007,100713
choices_kebele,100713888002,Lenigano,10,1007,100713
choices_kebele,100713888003,Kumudo,10,1007,100713
choices_kebele,100713888004,Welideya,10,1007,100713
choices_kebele,100713888005,Sheriko Geferiso,10,1007,100713
choices_kebele,100713888006,Awarikasa,10,1007,100713
choices_kebele,100713888007,Tilukubidemituu,10,1007,100713
choices_kebele,100713888008,Weramobonikoya,10,1007,100713
choices_kebele,100713888009,Donigorabonikoya,10,1007,100713
choices_kebele,100715888001,Sapera,10,1007,100715
choices_kebele,100715888002,Hawora,10,1007,100715
choices_kebele,100715888003,Wada 02,10,1007,100715
choices_kebele,100715888004,Geribo,10,1007,100715
choices_kebele,100715888005,2Gna Kotto,10,1007,100715
choices_kebele,100715888006,1Gna Kotto,10,1007,100715
choices_kebele,100715888007,Kacha Beera,10,1007,100715
choices_kebele,100715888008,Wara Boya,10,1007,100715
choices_kebele,100715888009,Mirab Ajaba,10,1007,100715
choices_kebele,100715888010,Sibaya,10,1007,100715
choices_kebele,100715888011,Ofoda,10,1007,100715
choices_kebele,100715888012,Wobara,10,1007,100715
choices_kebele,100715888013,Jarso Mazoriya,10,1007,100715
choices_kebele,100715888014,Jarso Onijojo,10,1007,100715
choices_kebele,100715888015,Deda,10,1007,100715
choices_kebele,100715888016,Danama,10,1007,100715
choices_kebele,100715888017,Yabukuna,10,1007,100715
choices_kebele,100715888018,2Gna Kashera,10,1007,100715
choices_kebele,100715888019,1Gna Kashera,10,1007,100715
choices_kebele,100716888001,Andegna Densa,10,1007,100716
choices_kebele,100716888002,Huletegnadensa,10,1007,100716
choices_kebele,100716888003,Semen Otoro,10,1007,100716
choices_kebele,100716888004,Kojogembera,10,1007,100716
choices_kebele,100716888005,Dunmera,10,1007,100716
choices_kebele,100716888006,Dabiyago,10,1007,100716
choices_kebele,100716888007,Kenkicho,10,1007,100716
choices_kebele,100716888008,Berkuncho,10,1007,100716
choices_kebele,100716888009,Semenwagebeta,10,1007,100716
choices_kebele,100716888010,Lewagebeta,10,1007,100716
choices_kebele,100716888011,Ajarana,10,1007,100716
choices_kebele,100716888012,Le Letebo,10,1007,100716
choices_kebele,100716888013,Mande,10,1007,100716
choices_kebele,100716888014,Keshira,10,1007,100716
choices_kebele,100716888015,Somicho,10,1007,100716
choices_kebele,100716888016,Huletegnaotoro,10,1007,100716
choices_kebele,100716888017,Andegna Otoro,10,1007,100716
choices_kebele,100716888018,Zeldema,10,1007,100716
choices_kebele,100716888019,Sengiye,10,1007,100716
choices_kebele,100716888020,Bure Bulshana,10,1007,100716
choices_kebele,100716888021,Ha Kufena,10,1007,100716
choices_kebele,100716888022,Ha Letebo,10,1007,100716
choices_kebele,100716888023,Ha Wagebeta,10,1007,100716
choices_kebele,100716888024,Beluja,10,1007,100716
choices_kebele,100716888025,Olawa,10,1007,100716
choices_kebele,100716888026,Le Kufena,10,1007,100716
choices_kebele,100716888027,Mehal Kufena,10,1007,100716
choices_kebele,100717888001,Ombe Lange,10,1007,100717
choices_kebele,100717888002,Burye Lange,10,1007,100717
choices_kebele,100717888003,Gebaba Lange,10,1007,100717
choices_kebele,100717888004,Shano,10,1007,100717
choices_kebele,100717888005,Huletegna Selfe,10,1007,100717
choices_kebele,100717888006,Huletegna Oda,10,1007,100717
choices_kebele,100717888007,Huletegna Hankota,10,1007,100717
choices_kebele,100717888008,Gidachamo,10,1007,100717
choices_kebele,100717888009,Eile,10,1007,100717
choices_kebele,100717888010,Shera,10,1007,100717
choices_kebele,100717888011,Bonadibaro,10,1007,100717
choices_kebele,100717888012,Sibiya,10,1007,100717
choices_kebele,100717888013,Sonda,10,1007,100717
choices_kebele,100717888014,Kecha,10,1007,100717
choices_kebele,100717888015,Hangeda,10,1007,100717
choices_kebele,100717888016,Danatora,10,1007,100717
choices_kebele,100717888017,Andegna Benara,10,1007,100717
choices_kebele,100717888018,Wosheba,10,1007,100717
choices_kebele,100717888019,Abuna,10,1007,100717
choices_kebele,100717888020,Huletegna Benara,10,1007,100717
choices_kebele,100717888021,Shonkola,10,1007,100717
choices_kebele,100717888022,Kosha,10,1007,100717
choices_kebele,100720888001,Orcha,10,1007,100720
choices_kebele,100720888002,Gortancho,10,1007,100720
choices_kebele,100720888003,Fenta,10,1007,100720
choices_kebele,100720888004,Odecho,10,1007,100720
choices_kebele,100720888005,Usmanecho,10,1007,100720
choices_kebele,100720888006,Andegna Akama,10,1007,100720
choices_kebele,100720888007,Huletegna Akama,10,1007,100720
choices_kebele,100720888008,Domba,10,1007,100720
choices_kebele,100720888009,Chacho,10,1007,100720
choices_kebele,100720888010,Keberbuya,10,1007,100720
choices_kebele,100720888011,Jacho Gebere Mahiber,10,1007,100720
choices_kebele,100720888012,Badachakama,10,1007,100720
choices_kebele,100801888001,Koner,10,1008,100801
choices_kebele,100801888002,Tigr,10,1008,100801
choices_kebele,100801888003,Ashe,10,1008,100801
choices_kebele,100801888004,Dicha,10,1008,100801
choices_kebele,100801888005,Siwuda,10,1008,100801
choices_kebele,100801888006,Deso,10,1008,100801
choices_kebele,100801888007,Deri Tegu,10,1008,100801
choices_kebele,100801888008,Deri Kepho,10,1008,100801
choices_kebele,100801888009,Saye Mafo,10,1008,100801
choices_kebele,100801888010,Asher,10,1008,100801
choices_kebele,100801888011,Wengecho,10,1008,100801
choices_kebele,100802888001,Gesi,10,1008,100802
choices_kebele,100802888002,Nuba,10,1008,100802
choices_kebele,100802888003,Azgi Zemda,10,1008,100802
choices_kebele,100802888004,Oya Ediya,10,1008,100802
choices_kebele,100802888005,Oya Ereto,10,1008,100802
choices_kebele,100802888006,Oya Kepho,10,1008,100802
choices_kebele,100802888007,Kerwa,10,1008,100802
choices_kebele,100802888008,Weger Ena Hanger,10,1008,100802
choices_kebele,100802888009,Meleka_401,10,1008,100802
choices_kebele,100802888010,Shemena Metelo,10,1008,100802
choices_kebele,100802888011,Semunama,10,1008,100802
choices_kebele,100802888012,Shosho,10,1008,100802
choices_kebele,100802888013,Laygnaw Kesheli,10,1008,100802
choices_kebele,100802888014,Tachingaw Kesheli,10,1008,100802
choices_kebele,100803888001,Shoshe Ene Almama,10,1008,100803
choices_kebele,100803888002,Kerzi Doyo,10,1008,100803
choices_kebele,100803888003,Ezo Zata,10,1008,100803
choices_kebele,100803888004,Wegero Ena Azagn,10,1008,100803
choices_kebele,100803888005,Soru,10,1008,100803
choices_kebele,100803888006,Faya,10,1008,100803
choices_kebele,100803888007,Kelechi,10,1008,100803
choices_kebele,100901888001,Oshetobultuma,10,1009,100901
choices_kebele,100901888002,Lezembara,10,1009,100901
choices_kebele,100901888003,Hazembara,10,1009,100901
choices_kebele,100901888004,Pocketlandkerera,10,1009,100901
choices_kebele,100901888005,Bada,10,1009,100901
choices_kebele,100901888006,Hodobultuma,10,1009,100901
choices_kebele,100901888007,Durgi,10,1009,100901
choices_kebele,100901888008,Ferzano,10,1009,100901
choices_kebele,100901888009,Gidansonga,10,1009,100901
choices_kebele,100901888010,Keletazuriya,10,1009,100901
choices_kebele,100901888011,Fersuma,10,1009,100901
choices_kebele,100901888012,Gaicha,10,1009,100901
choices_kebele,100901888013,Waro,10,1009,100901
choices_kebele,100901888014,Bachira,10,1009,100901
choices_kebele,100901888015,Bohe,10,1009,100901
choices_kebele,100901888016,Samenambukuna,10,1009,100901
choices_kebele,100901888017,Soyame,10,1009,100901
choices_kebele,100901888018,Belela,10,1009,100901
choices_kebele,100901888019,Debubambukuna,10,1009,100901
choices_kebele,101001888001,Sodicho,10,1010,101001
choices_kebele,101001888002,Galibe,10,1010,101001
choices_kebele,101001888003,Bohatora,10,1010,101001
choices_kebele,101001888004,La_Chacho,10,1010,101001
choices_kebele,101001888005,Homa,10,1010,101001
choices_kebele,101001888006,H_Chacho,10,1010,101001
choices_kebele,101001888007,Lalo,10,1010,101001
choices_kebele,101001888008,Ameleka,10,1010,101001
choices_kebele,101001888009,1Gna Tunton,10,1010,101001
choices_kebele,101001888010,2Gna Tunto,10,1010,101001
choices_kebele,101001888011,Mandoye,10,1010,101001
choices_kebele,101001888012,Mugunja,10,1010,101001
choices_kebele,101001888013,Ajora,10,1010,101001
choices_kebele,101002888001,Doreba,10,1010,101002
choices_kebele,101002888002,Hoda,10,1010,101002
